price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,h_age
451000,4,2.5,1670,3315,2,3,16
725000,4,2.75,2630,7505,2,3,27
345000,4,2.75,2250,7412,1,4,46
206000,3,1,1320,7000,1,4,54
2027000,4,3.75,4100,22798,1.5,5,87
2475000,3,3.25,4340,4947,2,3,28
1728000,4,3,3700,20570,1,4,45
580000,5,2,2700,10875,1,4,59
430000,3,1,980,7200,1,4,71
720000,4,2.5,2650,11520,2,3,33
824000,7,4.25,3670,4000,2,3,57
936000,3,1.75,2960,12420,1,4,69
535000,4,2.75,3070,7201,2,3,15
286800,3,2.5,1413,3600,2,3,10
350000,2,2.5,1260,1347,3,3,16
345000,3,2.5,1680,2229,2,3,14
435000,3,2.25,1230,1238,2,3,12
1555000,3,3.5,4360,6240,2,3,13
1325000,4,4,4420,16526,2,3,8
461000,3,3.25,2770,6278,2,3,15
770000,3,2.25,2910,10204,2,3,31
1384000,4,3.25,4290,12103,1,3,24
330000,3,2.5,1600,26977,2,3,16
322500,4,2.5,1820,6753,2,3,27
1600000,6,5,6050,230652,2,3,20
475000,3,1.75,1700,8432,1,3,44
250275,2,1,790,11234,1,4,79
274500,3,2.25,1720,9000,1,4,52
284950,3,1,990,10723,1,5,61
264950,4,1.75,1770,9011,1,5,38
242000,3,2,1260,8092,1,3,35
913000,4,2.5,3640,10576,2,3,22
555000,3,1.75,2040,6000,1,5,63
711000,4,1.75,1980,10800,1,5,73
403500,5,2.5,3600,17300,1,4,53
975000,4,2.5,4270,43386,1,3,30
253779,4,2,2030,9600,1.5,3,74
384400,3,3.25,1689,1388,3,3,13
646000,5,2.75,2870,4461,1,3,45
415000,3,1.75,1270,4800,1,3,69
764000,4,2.5,2790,7938,2,3,24
507000,5,3.25,3850,16249,2,3,19
545500,3,2.5,1560,9361,1.5,4,85
450000,3,1.75,1180,4080,1,4,93
264000,4,1.75,1820,8118,1,4,41
650000,5,1.75,1260,4500,1.5,3,95
365000,3,2.5,2640,6715,2,3,30
343566,2,1,1100,4200,1,3,67
375000,3,2.5,1950,6871,2,3,24
295000,3,2,1380,8682,1,4,55
325000,3,2.75,2200,7000,1,4,44
265000,4,1.5,2050,7100,1,3,58
562000,5,3,2795,15101,2,3,25
540000,4,2.5,2050,34222,2,4,32
4489000,4,3,6430,27517,2,3,20
279950,5,1.75,2150,7171,1,4,51
540000,3,1.75,1970,8200,1,5,58
310000,4,2.5,2660,12672,1,4,61
190000,1,1,720,4800,1,3,107
440000,4,2.5,2410,4780,2,3,21
1400000,3,2,2020,5500,1.5,3,84
230000,2,1,1080,9435,1,3,63
455000,3,1.75,1180,14292,1,3,40
175000,2,1,660,5000,1,3,106
650000,3,1.75,2920,9370,1,4,40
3000000,4,4.25,4850,12445,2,5,32
192500,3,1,1080,8580,1.5,3,121
239950,3,1.75,1670,6900,1,3,43
175000,6,1,1370,5080,1.5,3,90
850000,5,3.5,3450,28324,1,5,49
410000,4,2,1970,10500,1,3,60
570000,4,2.5,2290,6738,2,3,25
469000,5,2.5,2240,7543,1,3,55
559000,2,1,1240,6400,1,4,83
739888,3,2.5,2420,43177,2,4,32
568450,5,3.5,3260,58806,2,4,52
240000,2,1,670,10920,1,3,79
574950,5,3.25,3160,10000,2,4,41
180000,3,2.25,1990,6350,2,3,54
1160000,4,3.5,4680,9700,2,3,16
300000,3,2.5,1700,3575,2,3,21
630000,4,2.5,2807,9430,2,3,25
507000,4,1.75,1770,9375,1,4,53
287500,4,2.5,2570,9000,1,4,42
688000,3,3,3450,16200,2,3,38
424000,3,2,1670,7700,1,3,49
400000,3,1.75,1050,6150,1.5,4,93
620000,4,2.5,1910,7683,2,3,34
300000,3,1,910,7700,1,4,50
615000,5,2.25,2480,12070,2,3,43
206000,2,1.5,1820,8867,2,3,100
515500,4,2.5,2920,7700,2,3,18
554000,5,2.25,1870,11411,1,4,60
825000,4,3.5,3810,9792,2,3,83
855000,4,2.25,2190,4080,2,3,103
315000,3,2.5,1730,6368,2,3,28
299000,5,2.5,2220,9360,1,4,53
650000,3,1.5,1320,8114,1,3,70
465000,3,1.75,1510,4800,1,3,96
535000,3,2,2120,4080,2,3,18
564000,2,2,1690,4500,1,3,17
515000,3,3.5,1360,1419,2,3,14
580000,4,2.5,3250,5000,2,3,13
309000,3,2.25,1490,1294,2,3,11
536751,3,1.75,1930,6360,1,3,8
415000,4,2.5,2020,5501,2,3,11
267000,3,2.25,1584,2800,2,3,9
820000,4,2.5,3170,8523,2,3,13
1399950,4,2.75,3870,10046,2,3,16
485000,2,2.5,1430,923,3,3,13
482000,3,3.25,1380,1120,3,3,13
535000,4,2.5,2610,4595,2,3,13
690000,3,3.25,1540,1428,3,3,8
576000,3,2.5,1940,9000,1,4,73
378750,3,2.5,2160,3000,1.5,3,112
269900,4,1.75,1530,8750,1.5,4,53
210000,3,2,1440,7210,1,3,38
429900,4,2.5,2640,8625,2,3,34
1525000,4,3.25,3620,5131,2,4,94
360000,4,2.5,2850,4650,2,3,17
405000,2,1,1260,4377,1,4,74
450000,3,1.75,1610,11200,1,3,66
703000,3,2,1360,5980,1.5,3,76
661000,4,2.5,2496,8058,2,3,23
580000,4,2.25,2160,9593,1,3,52
464000,3,1,1320,3625,2,3,121
945000,2,2.5,2540,7089,2,3,17
659500,4,3,2620,18362,1,4,65
200000,3,1.5,1140,8340,1,3,61
280000,3,2,1790,42399,1,4,31
1325000,4,2.5,2440,3600,2.5,4,119
346150,3,2,2140,7200,1,4,55
197500,3,1,1330,5412,2,5,116
799000,4,2.5,2590,7910,2,3,20
1309500,4,4.5,4750,13912,2,3,16
350000,2,1,1620,9205,1,5,100
720000,4,2.5,2440,34290,2,3,34
519000,3,2.75,2020,10744,1,5,67
590300,3,1.5,1470,7200,2,4,114
2200000,5,4.75,5990,10450,2,3,19
410000,6,2.75,2520,9324,1,4,59
437000,2,1.75,1440,4225,1,3,16
221000,3,2.25,1640,7350,1,3,37
380000,4,2.25,2150,20181,1,3,58
506000,2,1,1570,8210,1,4,69
395000,4,1,1980,10350,1,4,53
285000,3,1,1210,4731,1.5,3,120
311000,3,1.75,1900,3000,1.5,5,118
520000,3,1.75,1940,219527,1,3,30
435000,3,1.75,1310,8065,1,4,73
120000,2,1,990,39964,1,2,76
1440000,3,3.5,3870,3819,2,3,19
186000,3,2,1340,4320,1,3,109
756000,4,2.25,2160,5600,1,5,74
248000,4,2,2080,13510,1,3,71
287000,3,2,1300,11374,1.5,5,88
510000,4,2.5,2610,8031,2,3,23
249000,3,1,1050,8498,1,4,62
340000,3,2.5,2480,6112,2,3,17
399888,4,2.25,1820,8255,1.5,4,91
440000,3,1.75,1170,8740,1,4,53
899000,4,2.25,2370,6000,1,3,62
540500,5,3.75,3090,7415,2,3,7
385000,3,1.75,2310,11200,1,4,43
558000,4,2.25,2060,10358,1,4,59
600000,3,2,2540,237402,1,3,14
450000,4,2.5,2400,7693,2,3,18
232500,3,1,1320,8450,1,3,60
436000,2,1,790,6600,1,3,72
240000,4,2,1790,14690,1,4,61
489950,3,2.25,1820,7326,2,3,38
680000,6,2,1670,3000,1,5,110
1068000,5,3.5,3990,9938,2,3,20
352450,3,2,1430,6000,1,5,76
335000,4,2,2030,103672,1,4,52
549000,4,1.75,1290,3060,2,4,115
1240000,4,3.5,3820,13224,2,3,31
618250,4,3.25,2520,3360,1.5,4,90
1815000,5,3,3880,13000,2,3,49
850000,2,1.75,1590,5136,1.5,3,94
930000,5,2,3530,9385,1.5,3,96
505000,3,2.5,1610,4611,2,3,25
925000,4,2.5,3280,209088,2,3,27
275000,3,1.75,1860,15681,1,4,50
499000,3,1.75,1840,5000,1,4,111
507000,3,2.5,2120,7201,2,3,18
619850,4,2.5,2270,9247,1,5,49
500000,3,2.5,2840,48716,1,3,27
310000,4,1.5,1220,9600,1,3,41
646000,4,2.5,2310,4079,2,3,13
265000,3,1.75,1840,7300,1,3,55
475000,3,2.5,950,1110,2,3,18
600000,4,2.25,3070,8400,2,4,51
470000,3,2,1730,38884,1,3,24
319950,2,1,920,8341,1,3,82
712000,3,2.75,3200,6699,2,3,17
775000,4,2.75,3010,15992,2,3,25
390000,3,2.25,1600,10240,1,3,42
585000,4,2.5,2840,11044,2,3,20
1027000,3,2.5,2430,10500,2,3,32
232603,3,1.75,1750,11461,2,4,45
543000,3,2.25,1240,949,3,3,13
607500,3,3.25,1530,1612,3,3,15
750000,3,3.5,3390,10078,2,3,9
728050,3,2.5,2320,6775,1,3,13
734990,4,2.5,2650,6884,2,3,9
330000,3,2.5,2238,7209,2,3,10
605000,4,2.5,2620,7553,2,3,25
441000,3,2.75,1910,7280,1,3,42
650000,4,2.5,3040,6587,2,3,18
1950000,7,3.5,4640,15235,2,3,56
395000,3,1,1500,4000,1,3,96
245000,1,0.75,380,15000,1,3,58
905000,4,3.5,2970,14486,2,3,24
660000,4,3.25,3030,9273,2,5,33
378000,4,2.5,1890,12236,1,3,43
600000,2,1,1040,3600,1,4,102
632500,4,2.5,2090,10306,2,3,35
210000,2,2,1680,5756,2,4,111
754800,2,2.5,2770,7781,2,3,15
175000,2,1,1020,5130,1,4,73
455000,3,2.25,1470,4653,2,4,36
450000,3,2,1430,3480,1,3,74
790000,4,1.75,2050,10920,1,3,47
480000,4,1,2080,5500,1,3,80
850000,3,2.25,2870,8170,2,3,26
725000,4,3.25,3940,27591,2,3,21
380000,3,1.5,1520,4288,1,3,72
979000,3,1.5,1700,14133,1,4,67
359950,3,2.25,1940,11612,1,4,40
665900,4,2.25,2870,5453,2,4,95
812000,3,3.25,3240,8338,2,3,20
203000,3,1,1150,7156,1,4,68
456000,3,1.5,1440,28516,1,4,46
547000,5,2.5,2200,4080,1.5,5,105
280000,3,2,1470,8089,1,3,34
640000,2,1.75,1760,4400,1,4,91
477000,3,1.75,1780,8085,1,3,45
455000,4,2.25,2450,21000,1,4,67
587206,3,3.5,1890,1710,2,3,22
425000,3,2.5,2540,5612,2,3,22
511500,4,1,1360,6000,1.5,3,104
218000,2,2,1310,2841,2,3,17
332000,3,2,1510,7884,1,3,79
291000,3,1.5,1860,60960,1,4,54
279000,4,2,2200,7700,1,3,42
950000,4,2.5,3360,11548,2,3,33
970500,3,2.75,2470,10125,2,3,61
412000,2,1,1260,3960,1,3,96
400000,3,1,1430,10005,1.5,4,71
200000,3,2.25,1230,7420,1.5,5,108
397000,4,2.5,2320,11717,2,3,24
715000,4,2.5,3290,6628,2,3,18
371000,4,2.5,2550,4770,2,3,16
458000,3,2.5,1870,5013,2,3,18
436500,5,3,3110,12429,1,3,44
329950,3,2.5,1820,8085,2,3,38
950000,3,3.25,3050,18892,1,4,59
282000,4,2,1890,6302,2,3,24
250000,1,1,800,16306,1,2,90
1135000,6,4.25,6900,244716,2,4,19
400000,4,1.75,2670,189486,2,3,49
681500,5,2.75,3260,11700,1,3,57
200000,2,1,860,6600,1,5,72
1300000,5,4,3366,7800,2.5,3,84
1462497,5,3.25,3840,4800,3,3,13
995000,4,4.5,3850,13551,2,3,23
355000,4,2.5,2040,8265,2,3,25
425000,3,2.25,1790,10209,1,3,54
869000,4,3,3740,30884,2,3,33
915000,3,3.25,2660,4000,2,3,18
2110000,3,2.25,3230,17833,2,4,48
925000,4,2,3140,10437,1,4,62
2400000,6,4.5,5480,10800,2,4,22
390000,3,1,1160,3750,1.5,3,111
330000,3,2.25,1860,11227,2,3,26
482500,4,3,1630,7626,1,5,31
525000,3,2.25,1750,1879,3,3,20
237000,3,1,1300,8160,1,4,61
205000,3,1,960,7314,1,5,61
623000,3,2.5,1850,7777,2,5,32
565000,4,2.75,3260,4900,2,3,8
400000,4,2.25,2420,7927,1,4,48
405000,3,1,1460,10000,1.5,3,19
337000,4,3,2240,8504,2,3,29
355000,2,1,1240,27042,1,3,78
885000,3,2.25,2060,9552,1,4,46
420000,5,2.75,2280,10319,1,3,62
448000,4,2.5,2510,6853,2,3,15
800000,4,2.75,3150,7035,2,3,17
830000,5,2.25,2780,10192,2,4,43
725000,6,1.75,2380,4080,2,3,104
780000,3,2.25,2140,3000,2,3,116
325000,2,1,840,4239,1,3,73
488800,4,2.25,2170,9665,1,4,45
1320000,4,3.5,4410,36200,2,3,32
489000,4,2,2120,11479,1,4,81
1240000,7,5.5,6630,13782,2,3,17
595000,3,2.75,3290,22649,2,4,28
359900,5,2.25,2290,7420,1,3,48
1080000,3,3,4910,43560,2,4,32
925000,4,2.75,3730,8014,2,3,9
625000,3,2.5,2440,4800,2,3,7
339990,3,2.5,2570,4600,2,3,7
775950,4,2.5,2970,4400,2,3,7
420000,5,3,2630,3149,2,3,8
654000,3,3.25,1530,1565,2,3,16
725000,3,3.5,3690,8837,2,3,20
375000,2,1,1230,1820,2,4,73
1100000,3,2.5,2200,20000,1,3,69
639500,4,2.25,2330,8994,2,3,35
849000,4,2,2160,6300,1.5,4,93
418000,4,1.5,1550,9176,1,3,65
442900,4,1.75,1780,2788,1,4,78
750000,3,1.75,2610,5544,1.5,3,87
930000,3,2.5,3290,6830,2,3,21
565000,2,1.75,1330,6000,1,4,107
874150,4,3.5,3530,14406,2,3,34
545000,4,2.5,2090,6023,2,3,31
500000,4,2.5,2040,8400,1,3,58
687000,4,2.5,2370,10083,2,5,55
810000,4,2.5,2810,10613,2,3,32
439500,3,2.5,2050,40003,1,4,44
802000,3,1.75,2870,5000,1.5,4,114
732600,4,2.5,2130,7300,1,4,58
374000,4,2.5,2580,6260,2,3,17
330000,4,2.5,2380,13550,2,3,22
365000,4,2,1940,25600,1,1,59
290900,2,2,1610,17600,2,3,91
577000,3,2.5,2060,5750,1,3,45
280000,2,1,1010,3000,1,4,96
675000,4,2.5,2810,11120,2,3,39
800000,3,2.25,2380,11824,1,4,49
299995,2,1,1060,7200,1,4,70
440000,3,1.75,1560,7207,1,3,38
249500,2,1.75,1500,8645,1,4,58
690000,2,1,970,4560,1,4,114
235000,3,1,1170,11100,1,4,53
320000,3,2.5,2280,7417,2,3,23
350000,7,3,2800,9569,1,3,58
334000,4,1.5,1150,9360,1.5,3,51
235000,6,3,2180,7956,2,3,41
442000,4,2.5,2520,7253,2,3,31
264000,3,1.75,1760,7482,1,4,55
275000,2,1,1180,6552,1,4,72
430000,2,1.5,950,4625,1,4,72
550000,3,2.5,1900,3255,2,3,33
775000,4,2.5,2300,6158,2,3,22
603500,6,2.75,2660,8400,1,5,59
230000,3,1,1530,389126,1.5,4,102
449000,4,2.5,1850,5040,1,3,91
2075000,4,3.5,4230,20377,2,3,24
420000,3,2,1200,5029,1,3,84
735000,4,2.25,2270,5102,1,5,67
200000,3,1.5,1090,9600,1,4,53
286000,3,2.75,1100,750,2,3,13
579000,3,2.5,1640,1269,3,3,12
345100,3,3.75,1950,8625,1,3,62
350000,3,1.75,1660,10150,1.5,3,64
291500,3,1,880,9238,1.5,5,75
649950,3,2.5,1500,1375,2,3,7
458500,3,2,1890,1599,2,3,9
500000,3,1,1150,5100,2,3,110
362300,3,2.5,2430,15264,2,3,24
324000,4,1.75,2110,7208,1,3,46
495000,3,2,2950,12196,2,4,103
233500,3,2.25,1650,2958,2,3,36
479000,3,2.25,2110,11319,2,4,43
322200,4,2.25,2010,19000,2,4,46
835000,4,2.5,3030,29163,2,3,23
347000,3,1,1270,8400,1,3,66
725000,3,1.75,1610,8613,1,5,59
345000,3,1,1140,4200,2,4,117
345950,3,2.5,2110,4118,2,3,32
550000,3,1.75,1840,8086,1,4,57
399950,3,1.75,1560,5223,1,4,81
269500,3,1.75,1840,7412,1,4,45
494000,4,2.5,1830,7345,1,4,48
453000,4,1.75,2120,7420,1,4,65
442500,3,1.75,1600,10280,1,3,44
235000,4,1.75,1450,8891,1.5,3,59
389800,3,1.75,1880,12821,1,3,62
346000,3,1.75,1270,8100,1,3,71
360000,4,1.5,1720,6417,1,3,68
650000,4,2.5,2400,7351,2,3,31
290000,3,1,1150,8145,1,4,89
234000,2,1,870,11100,1,3,81
260000,4,2.5,2000,37045,2,3,32
349900,3,2,2420,38781,1,5,72
275000,3,1,1080,6000,1,4,69
725000,4,2.5,3420,30410,2,3,33
375000,4,2.5,1870,7471,2,3,31
806000,4,2.5,2500,206474,1,3,24
470000,3,2.5,2150,8221,2,3,29
490000,3,2.25,1470,2500,2,3,37
615000,5,2,2130,4180,1.5,5,95
249000,3,1,1000,19204,1,3,53
396500,3,1.75,2390,7149,1,3,66
405000,2,1,860,2599,1,4,120
560000,3,2.5,1960,12476,2,4,32
459950,4,2.5,2000,6107,2,3,18
265000,3,1,1620,9450,1.5,3,93
502000,6,2.5,2890,8122,1,3,44
430000,3,1.75,1300,12731,1,3,40
525000,2,1,1080,3500,1,3,97
415000,4,2.5,2170,8518,1,3,66
600000,3,2.5,2260,10153,2,3,34
225000,3,1.75,1580,8820,1,4,54
300000,4,2.5,2620,4469,2,3,13
491234,4,2.5,1540,1860,2,3,7
1580000,4,2.5,4570,74487,2,5,73
905000,4,3.25,3440,7661,2,3,15
199950,5,2.5,1740,8750,1,4,62
450000,4,1.75,2160,4333,1,4,79
899000,3,1,1480,6978,2,4,72
649000,2,1.75,2260,280962,2,3,16
780000,4,3.5,3910,59863,2,4,34
400000,4,1.75,1700,20283,1.5,3,56
831500,5,2.5,4470,35124,2.5,3,37
471001,3,1.75,1800,6000,1,5,116
385000,3,3.25,1630,1677,3,3,14
326000,3,1,1030,9834,1,3,52
335000,1,1,720,5100,1,3,114
320000,4,1.5,1890,43560,1,4,47
300000,4,2.5,1840,5550,2,3,17
269950,4,2.5,2540,8400,2,5,44
1220000,4,3.75,3520,3944,1.5,5,108
590000,4,2.5,3220,7875,1.5,4,55
750000,3,2,1820,5000,1.5,4,80
239950,3,1.75,1230,9600,1,4,37
215000,3,2,1340,8505,1,3,90
165000,3,1,1200,13100,1,3,78
261350,3,1.75,1390,18200,1,4,59
569000,4,2,1730,3884,1,5,97
425000,3,2.25,1580,39189,1,3,29
800000,4,3,3520,4895,1,3,67
715000,4,2.5,2650,30500,1,4,61
337000,3,1.75,1310,12750,1,3,28
560000,4,2.5,2300,7989,2,3,31
449500,3,2.25,1780,7280,1,3,49
660000,3,3.25,1980,2850,3,3,34
685000,2,1.5,1300,1676,1,3,78
905000,5,3.5,3500,10155,2,3,25
403500,3,1,1830,8004,1,3,61
405000,3,2.25,1520,1245,3,3,17
385000,4,2.75,2700,37011,2,3,37
1700000,3,2.75,2810,18731,2,4,47
285000,3,2.5,1660,6263,2,3,18
249900,3,2,1310,6738,1,4,31
633634,4,3.5,2960,6000,2,3,7
329900,3,2.5,2242,4995,2,3,10
310000,3,2.5,2540,4775,2,3,15
345000,3,1.5,1420,1192,2,3,13
160797,3,1.5,1270,2356,2,3,9
562500,3,2.25,1300,907,2,3,15
664950,5,3,3190,7081,1,3,8
515000,5,3.25,2910,5027,2,3,8
497000,3,2.25,1630,3817,2,3,16
312891,5,3,2300,8214,2,3,8
670000,3,2.5,3310,5300,2,3,13
362500,2,1.5,940,1768,2,3,12
402101,2,0.75,1020,1350,2,3,12
438000,3,1.75,1520,6380,1,3,73
687500,4,1.75,2330,5000,1.5,4,92
160000,3,1.5,1010,9600,1,4,59
415000,3,1.75,1070,8000,1,3,44
405000,3,2.5,3170,12750,2,3,26
880000,4,2.5,3030,3841,3,3,16
585000,3,2.5,2270,100545,2,3,23
640000,4,2.5,2341,9594,2,3,24
819000,3,3.5,2130,6150,2,5,113
520000,3,1.75,2300,35722,1,3,37
367500,3,1,1660,11783,1,4,43
762500,4,2.75,2610,8760,1,4,43
300000,3,1,2150,7007,1,3,67
625000,3,2.5,2410,64073,1,4,45
530000,2,1.5,1580,3680,1,3,80
379000,3,2.5,1740,30886,2,3,29
615000,2,1,1270,5000,1,3,72
660000,2,2.25,2550,6000,2,5,119
380000,3,2.25,1860,15559,2,4,58
314900,4,1.75,2700,27072,1,3,63
324950,3,1.5,1460,8710,1,3,66
225000,3,1.75,1330,13102,1,3,53
535000,3,2.5,2070,4132,2,3,22
348500,3,1.5,1360,10726,1,4,55
725000,4,2.5,2650,18295,2,3,35
925000,4,3,3580,35261,1.5,3,36
549000,2,1,2034,13392,1,5,74
400000,3,2,1230,11413,1,3,37
620000,4,2.5,2450,55387,2,3,27
665000,6,2.75,2840,8346,1,5,60
1215000,4,3.75,3820,53574,1,3,27
1157400,3,2.5,2740,5925,2,3,108
349950,4,2.5,2090,5289,2,3,32
2466350,5,4.75,6390,13180,2,3,81
339000,4,2,2470,5080,1.5,3,73
615000,3,1.75,1720,4080,1,4,97
751000,4,3.25,3090,9571,2,3,17
941000,4,1.75,2320,3825,1.5,5,95
600000,4,1.75,1740,7700,1,5,53
455000,4,2.5,2950,4502,2,3,16
1295648,0,0,4810,28008,2,3,31
485000,3,2.5,1500,5412,1,5,101
358000,3,1.5,1810,100188,1,5,52
339000,3,1,1100,4128,1,4,79
258000,3,1,1490,7435,1,3,52
455000,2,1.5,1200,1259,2,3,8
437000,4,2.5,1890,8505,1,3,41
689000,3,1.75,2200,9840,1,5,43
319000,4,2.5,2510,7992,1,3,43
510000,3,2.25,1420,1309,3,3,15
440000,3,1.75,2000,9900,1,4,64
1010000,2,2,1460,9052,1,5,121
875000,4,2.5,3220,22588,2,3,25
304000,4,2,1310,8454,1,4,68
139000,2,1,690,5280,1,4,79
464500,3,1.75,1150,10466,1,5,62
336500,3,1,1480,7284,1,3,58
230000,4,1.75,1850,6000,1,4,77
425000,3,2.5,1930,4500,2,3,31
300000,2,1,750,5120,1,4,80
457500,3,2.25,1430,2003,2,3,25
366000,3,1.75,1840,11440,1,4,44
502000,3,2,1300,14350,1,3,66
194000,3,1,1050,7577,1,3,38
305000,4,2.25,2210,9371,2,4,53
1250000,4,2.5,3220,15600,1,5,48
575000,4,2.5,4620,20793,2,4,30
343500,4,1.75,1760,6204,1,4,71
325000,3,1,850,6906,1,3,73
600000,4,3.25,4690,14930,2,3,26
850000,4,3.5,3920,37122,2,3,25
420000,3,2.5,2140,3821,2,3,16
257500,2,2,1180,9265,1,3,81
317000,5,2.5,2360,11375,1,4,59
970000,3,2.25,3060,9950,1.5,4,91
252000,3,2.25,1670,7881,1,4,44
683500,3,1.5,1820,5756,1.5,3,75
289000,3,2.5,1970,9607,2,3,33
355000,2,2.25,930,747,2,3,14
675000,3,3.5,2300,5611,1,3,17
396500,3,2.5,2590,18980,1,4,45
362500,4,1.75,1450,8450,1,3,61
395000,4,1.75,1540,5120,1,5,78
599000,5,2.75,2730,22572,1,3,53
218000,3,1,880,18205,1,4,76
589950,4,2.5,3190,8195,2,3,15
218000,3,1.5,1330,7600,1,4,53
360000,3,1.75,1500,7200,1,3,64
350000,2,1,740,7680,1,4,99
350000,4,3,2560,5606,2,3,17
845000,3,2,2540,4750,1.5,5,91
839000,3,2.5,3200,203425,1,3,21
850000,4,3,3330,4000,1,3,63
329950,2,1,900,5220,1,4,65
425000,4,1.5,1600,6180,1.5,3,75
210000,2,1,970,5500,1,3,65
631500,2,1,1130,2640,1,4,94
295000,2,1,650,5400,1,3,71
575000,3,2.25,2400,5000,1.5,4,95
415000,3,2.5,2280,6031,2,3,10
859000,4,2.25,3550,13900,1,3,11
639888,4,2.5,2050,2772,2,3,9
329445,2,1.5,830,1119,2,3,16
745641,4,2.5,2440,4850,2,3,8
395000,3,2.5,1600,1936,2,3,14
790000,4,3.5,3190,31450,2,3,11
890000,4,1,2550,4000,2,3,116
400000,3,2.5,2180,7508,1,4,59
365500,3,2,1410,9600,1,4,38
245000,3,2,1410,5760,1,3,36
390000,4,2.5,2340,8548,2,3,28
196500,3,1,1320,9000,1,3,55
1200000,4,1.75,3990,13470,2,3,15
276900,3,1,1270,7566,1,4,63
995000,3,4.5,4380,47044,2,3,53
2300000,4,3.25,4250,8570,2,3,17
505000,3,2.5,1860,8060,2,4,34
1229000,4,3.5,3770,37034,2,3,32
352000,4,1,1530,8890,1,3,96
597326,4,4,3570,8250,2,3,8
800000,2,1,1740,5719,1,3,66
270000,3,2.5,1670,8364,1,4,31
235000,4,2,1570,9415,2,4,37
409900,2,2.5,1590,1845,2,3,24
739900,5,2.5,2980,5377,2,3,15
608000,4,2.5,2690,4736,2,3,20
381500,2,1,900,2910,1,5,97
562100,2,0.75,1440,3700,1,3,107
740000,4,2.5,3000,10392,2,3,26
308000,3,1,1640,18144,1.5,3,79
905000,5,3.5,3100,10200,1,3,51
762000,4,3.5,4000,15253,2,3,14
356000,4,2,2020,48693,1.5,3,72
750000,3,1.5,1840,5000,1.5,5,106
418800,4,2.25,2100,9984,1,4,48
276000,4,2.25,2460,11250,1,4,62
725000,3,2.5,2610,7510,2,3,25
285000,3,2,1460,6377,1,3,26
205000,3,1,1050,8498,1,3,63
583000,3,2.5,1790,8144,2,3,32
657000,4,2.5,2180,3375,1.5,4,95
386000,4,2.25,2050,9583,2,3,56
589950,5,3,2790,19439,1,5,48
575000,3,2.25,1700,3333,1.5,3,97
574000,3,2.5,2380,6832,2,3,19
690500,5,2,2000,4211,1.5,4,113
565000,2,1.75,1670,4008,1,3,16
500000,3,1.5,1190,4750,1,3,81
330000,6,2.25,3040,28535,1,3,70
286000,2,1,780,3475,1,4,91
450000,3,1.5,2330,11740,1,3,67
870000,4,2.75,2840,4000,1.5,5,109
725000,4,2.5,2490,5170,2,4,21
275000,2,1,770,4840,1,4,94
645000,3,2.75,1850,16960,1,4,68
152000,3,1,1090,3264,1,4,52
315000,4,2,1780,5336,1.5,5,103
190000,1,0.75,930,29258,1,3,80
700000,4,2.5,2770,5686,2,3,17
233000,3,1,1250,6180,1.5,3,66
249000,4,2.25,1830,6136,2,3,31
310000,2,1,870,5400,1,3,71
265950,3,1.5,1150,8450,1,4,70
860000,5,3.25,4500,9648,2,4,53
200000,3,1,1150,4800,1.5,4,83
402000,4,2.25,2000,3672,2,5,95
305000,6,2,1900,8240,1,2,57
505000,3,1.75,1640,10695,1,3,46
1355000,3,1.5,2680,4775,2,5,108
482000,3,2.5,2420,7307,2,3,23
299950,3,1.75,1790,7650,1,3,43
770000,4,2.5,3920,12415,2,3,24
245700,3,2.25,1640,8400,1,3,53
283000,3,1,890,8400,1,4,67
650000,4,2.75,1910,16532,1,4,81
530000,5,2.25,2140,7910,1,3,59
440000,3,1.75,2030,17100,1,4,68
1005000,4,4.5,4225,284011,2,4,36
599990,3,2.25,2680,9162,1,3,43
544000,4,2.5,2030,3974,2,3,27
1700000,5,3.5,5850,22885,2,4,43
270000,2,1,2060,8398,1,3,59
435000,2,1,1060,3036,1.5,4,78
349000,3,1,1010,8184,1,4,74
1140000,4,2.25,3310,127631,2,5,97
320000,4,2.5,2000,10051,2,3,24
804100,4,2.5,3070,8086,2,3,16
594000,3,2.25,1270,1406,2,3,7
531500,4,2.75,3110,49765,1,4,63
1150000,3,2,2110,18815,2,5,42
374500,3,2.25,1400,11400,2,3,37
450000,4,2.75,2310,5650,1,3,69
744500,5,2.5,2700,16570,1,4,54
913888,5,2.25,2370,15512,2,4,40
760000,4,2.5,2760,6000,2,5,79
346500,2,1.75,1610,6300,1,3,80
280000,3,1.75,1230,8250,1,3,55
557500,3,1.75,1900,11165,1,4,62
260000,3,1.5,1580,8184,1,3,67
1330000,3,1.5,1940,2885,1.5,3,121
640000,3,1.75,1620,6000,1,5,74
280000,7,2.5,1940,5458,2,3,27
205000,3,1,1230,8750,1,3,56
957000,5,3.25,3160,5000,2,3,16
625000,5,2.5,2700,21208,1,4,66
680000,4,1.5,1880,6200,1,5,67
150000,2,1,890,8100,1,3,79
255950,3,2.5,1720,3676,2,3,29
246500,3,2.5,1620,7686,2,3,32
450000,2,1,1380,4390,1,4,90
595888,3,1.75,1870,9000,1,5,63
454000,3,1,1970,22144,1,4,51
299900,3,1,1110,8593,1,3,42
200000,3,2,1190,6833,1,3,26
346500,3,1,1150,11802,1,4,89
